Rating,Review,source,racism,bullying,sexual,predicted,predicted_proba
3,"it's a good app but it's missing a few things
1.A ""Go Back"" button
2.Filters so you can find people within your area 
3.No profiles for the users",holla,,,,1.0,0.08848460620603205
2,"There are people on there sending pictures of their selves on Yubo and I’m mad about it. And also when you try to put in the code after you put ur number in, it says Whoops. Can you do a Re-update.",holla,,,,1.0,0.087858091646146
1,There mostly men that are pervs deleting the app,chat-for-strangers,,,,1.0,0.08776415939288573
5,Really fun if u like nudes,holla,,,,1.0,0.08718901783739619
5,I made this to make friends but theres only guys desperate to have sex hahah it's fun when you want to hook up,skout,,,,1.0,0.08714510101461426
3,It's a good app if you want to find friends!!!,skout,,,,1.0,0.0850529905177817
3,a lot of perverts on here,chat-for-strangers,,,,1.0,0.08503505804552569
2,I hate the fact that this app can't search for other users. And also the fact when I shake for a random convo. I wish I could filter it so I can get a random convo with a girl my age instead of some guy asking me if I want his dick.,skout,,,,1.0,0.0845483246118035
1,"I made an account, some guy wanted my nudes said no, & instead of him just leaving me alone he decided to hack into my Snapchat account. So just be safe out there my dudes !",holla,,,,1.0,0.08398014630035422
1,Their policy on accounts provides the majority of people on here to be fake accounts. Even if you report them nothing ever gets done. It's a free reign for predators of all sorts to fulfill their agendas. Highly advise everyone to not download this app,skout,,,,1.0,0.08366430881667908
4,Alot of bugs. Kicks you off alot! But cute guys. Alot of people on it,skout,,,,1.0,0.08240848250200172
5,"This app asks that you don't miss,represent yourself that's all and I find that y.ou can't trust strangers so I took off my picture and all the information about myself except my age and height I put I was 8'11""",skout,,,,1.0,0.08183145675683301
5,There are no nasty things in in this app so Thanks app developers!,holla,,,,1.0,0.08061963981891451
5,"you can find anything you want here
.friends
.nudes
.boyfriend/girlfriend 
.ANYTHING REALLY",holla,,,,1.0,0.07950414905612124
1,"I swear, every single person I am connected with tells me that they’re horny.  Like really? This is like a porn site rather than a simple chat room. The video chats are even worse because guys are willing to send pictures/videos of their junk without hesitation, like oh hey, how old are you, are you a female, where you from and how horny are you? This site should be banned for sexual content because everyone is violating it. Beware of this site and mostly guys who have all these sexual desires and fetishes.",chat-for-strangers,,,,1.0,0.07943569343065437
1,I do not recommend this app as I have seen “free young nudes” on the meet new people and the users is 10 year olds,holla,,,,1.0,0.07880773528648577
5,I’ve gotten so many cuties off this app I respect wamen,holla,,,,1.0,0.07850613161000886
5,It's a good app with lotta cute ppl find me on there ( kacii burtonn ),skout,,,,1.0,0.07819693455894328
1,"All I find on here is nothing but sluts and whores wanting to be paid and fake people
I’ve tried to talk to thousands of girls and I don’t get no answer, only from the sluts and I can’t report them, there’s no way how to do it",skout,,,,1.0,0.07766476171438619
1,Gross to much perverts...,chat-for-strangers,,,,1.0,0.0772041916346018
5,Love the user interface and the quality of the app. Also there is a lot of freedom in app unlike competitors that put restrictions on things you can do or say.,skout,,,,1.0,0.07652020034037155
2,App gives off wrong locations and so many dicks.,holla,,,,1.0,0.07617403472560946
3,There are too many guys trying to see you nude and whenever I send a message it doesn't send and make the person think I'm ignoring them. Also whenever I'm chatting with someone omegle shuts down and end the conversation. Other than that it's a good app,chat-for-strangers,,,,1.0,0.07602220265597959
1,"I'm very disappointed in this app, here's why : 
1. There is very little place to actually write about yourself, so all you have to base your decision as whether or not to befriend someone depends on their pics, place/age, and emojis (if there are any)
2. There is no way to ""pass"" someone without liking or disliking them. This might be a problem if I want to get back to a person later on because I can't decide at the moment, but at the same time I want to see other profiles as well. Instead, I either like them or never see them again. 
3. The search engine doesn't seem to work. When I reopened the app it wasn't any better, even when I reinstalled it, the search engine was just as broken. I know this because I searched for an irl friend who I know has a profile (several ones actually) and it showed absolutely nothing. 
4. My most disheartening and very unpleasant (to the point of extreme embarrassment due to certain circumstances) problem so far. When connected to Facebook, Yellow sends out an invitation to everyone without notice or any warning at all. This invitation can't be withdrawn. 
All in all I don't think the idea of a safe space for teens to talk to each other is bad, but the execution of this app is less than what I'd call enjoyable.",holla,,,,1.0,0.07571916012885382
5,"Good app for meetin ppl but wen u block sum1 even if u didn't read the message, it shows that u still h e an unread message. Also if your interested in only women than only women should b able to see your profile same for men seeking men. If your straight or bi than of course a different story. Other than that I love the app",skout,,,,1.0,0.07526204784651891
5,"hello yubo !!! my username is @noahieaguilarrrrr 
you’re app is actually really amazing & it’s you guys are so creative !! i met a beautiful girl in seattle !! thank you so much !!! ive made so many amazing people & it’s so fun !!! thank you for all you do !!!!!!!!!",holla,,,,1.0,0.07489407070970766
3,"Creepy guys, Crazy women. A few Cool Peeps. Not a Soulmate Website",skout,,,,1.0,0.0742099355238579
5,Cool app very very fun app thanks u guys,skout,,,,1.0,0.07389673620829651
1,Literally invites all your friends on social media without asking first,holla,,,,1.0,0.07355237341897292
2,Like it but there's always someone's dick in my face,chat-for-strangers,,,,1.0,0.07348610223878094
3,"I think that you should be able to choose a gender without having to pay for it. I would recommend having a place where you can choose your age group because there are too many pervs on here...but I have been able to find a few good conversations, so 3 stars.",chat-for-strangers,,,,1.0,0.07304021329768084
1,All the women on here are shallow/superficial and rude to guys that are ugly or below average looking :-(,skout,,,,1.0,0.07208062989350306
1,Every person on here wants you to visit a pay site. Not 1 real person. They ask you to skype or Kik with them and then they send you a link. DO NOT waste your time!,chat-for-strangers,,,,1.0,0.07185462411418708
1,The intent of the app is great. You get the chance to meet new people from all over the world. Seems great right? Right! Turns out you get either pervy older guys (40<) or pervy younger guys (30 and under). It's disgusting. As soon as they find out you're a female they ask are you horny. It's disrespectful and very annoying.,chat-for-strangers,,,,1.0,0.07105194293324235
1,"If you download this app in hopes that you'll meet fewer creepers and perverts than Tinder, you'd be sorely mistaken. I've had an account for less than 24 hours and I'm deleting everything. The app lets you find and be found by anyone in the world, of any age - yes this includes people far older than you who can ""favorite"" your profile without ever making contact and can ""check you out"" (app terminology). Certain people are allowed to bypass the ""chat request"" and send a message directly to your inbox (maybe these people have upgraded their account?). You can see little to no information about a person, even if they're shown as a potential person of interest, unless you pay to upgrade. To top it all off, there are annoying ads around every corner and you have no way to close them except to force restart the app. This app could greatly improve by allowing users to control who can find them and by more carefully screening the profiles.",skout,,,,1.0,0.06980116472971876
